9,G:HGNC:25364,G:HGNC:4568,"['GMDMG', 'GMDpDMG']",8173.0,0.28,11348.0,0
12,G:HGNC:25364,G:HGNC:4568,"['GTG', 'GMDMG', 'GMDpDMG']",10879.0,0.105,12150.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:707,G:HGNC:26098,['GTG'],126.0,0.677,390.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:30136,G:HGNC:8487,['GTG'],256.0,0.464,478.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:21336,G:HGNC:19024,['GTG'],212.0,0.519,441.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9109,G:HGNC:14702,['GTG'],90.0,0.689,289.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:29304,G:HGNC:18745,['GTG'],301.0,0.36,470.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:21147,G:HGNC:20982,['GTG'],102.0,0.783,471.0,0
1,G:HGNC:21147,G:HGNC:20982,['GMDMG'],2147.0,0.295,3044.0,0
3,G:HGNC:21147,G:HGNC:20982,"['GTG', 'GMDMG']",3119.0,0.67,9457.0,0
2,G:HGNC:21147,G:HGNC:20982,['GMDpDMG'],4908.0,0.008,4949.0,0
4,G:HGNC:21147,G:HGNC:20982,"['GTG', 'GMDpDMG']",9690.0,0.086,10603.0,0
5,G:HGNC:21147,G:HGNC:20982,"['GMDMG', 'GMDpDMG']",11782.0,0.011,11911.0,0
6,G:HGNC:21147,G:HGNC:20982,"['GTG', 'GMDMG', 'GMDpDMG']",12926.0,0.074,13963.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:29672,G:HGNC:20528,['GTG'],79.0,0.786,369.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:5009,G:HGNC:35126,['GTG'],325.0,0.583,780.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:23298,G:HGNC:21224,['GTG'],138.0,0.616,359.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:30581,G:HGNC:21176,['GMDMG'],2029.0,0.399,3377.0,0
1,G:HGNC:30581,G:HGNC:21176,['GMDpDMG'],5212.0,0.116,5897.0,0
2,G:HGNC:30581,G:HGNC:21176,"['GMDMG', 'GMDpDMG']",9070.0,0.279,12577.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:6253,G:HGNC:18469,['GTG'],65.0,0.792,313.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:16497,G:HGNC:7714,['GTG'],133.0,0.599,332.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:6692,G:HGNC:31862,['GTG'],279.0,0.577,659.0,0
2,G:HGNC:6692,G:HGNC:31862,['GMDpDMG'],515.0,0.89,4692.0,0
1,G:HGNC:6692,G:HGNC:31862,['GMDMG'],559.0,0.826,3207.0,0
5,G:HGNC:6692,G:HGNC:31862,"['GMDMG', 'GMDpDMG']",1682.0,0.862,12214.0,0
4,G:HGNC:6692,G:HGNC:31862,"['GTG', 'GMDpDMG']",3008.0,0.719,10710.0,0
3,G:HGNC:6692,G:HGNC:31862,"['GTG', 'GMDMG']",3795.0,0.676,11698.0,0
6,G:HGNC:6692,G:HGNC:31862,"['GTG', 'GMDMG', 'GMDpDMG']",4066.0,0.707,13857.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:20267,G:HGNC:8968,['GMDMG'],1593.0,0.538,3449.0,0
1,G:HGNC:20267,G:HGNC:8968,['GMDpDMG'],3041.0,0.46,5632.0,0
2,G:HGNC:20267,G:HGNC:8968,"['GMDMG', 'GMDpDMG']",6199.0,0.508,12593.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:6914,G:HGNC:29121,['GTG'],268.0,0.384,435.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:30869,G:HGNC:29993,['GTG'],175.0,0.55,389.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:10640,G:HGNC:10498,['GTG'],376.0,0.348,577.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:18458,G:HGNC:11064,['GTG'],186.0,0.542,406.0,0
1,G:HGNC:18458,G:HGNC:11064,['GMDMG'],811.0,0.727,2968.0,0
2,G:HGNC:18458,G:HGNC:11064,['GMDpDMG'],2784.0,0.456,5113.0,0
6,G:HGNC:18458,G:HGNC:11064,"['GTG', 'GMDMG', 'GMDpDMG']",4311.0,0.564,9894.0,0
5,G:HGNC:18458,G:HGNC:11064,"['GMDMG', 'GMDpDMG']",4583.0,0.638,12660.0,0
3,G:HGNC:18458,G:HGNC:11064,"['GTG', 'GMDMG']",4711.0,0.426,8205.0,0
4,G:HGNC:18458,G:HGNC:11064,"['GTG', 'GMDpDMG']",4779.0,0.402,7988.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:24084,G:HGNC:26744,['GMDMG'],47.0,0.975,1855.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
2,G:HGNC:26006,G:HGNC:2210,['GMDpDMG'],199.0,0.943,3476.0,0
6,G:HGNC:26006,G:HGNC:2210,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",617.0,0.748,2453.0,0
4,G:HGNC:26006,G:HGNC:2210,"['GDpDpDG', 'GMDpDMG']",709.0,0.712,2465.0,0
1,G:HGNC:26006,G:HGNC:2210,['GMDMG'],1186.0,0.54,2576.0,0
5,G:HGNC:26006,G:HGNC:2210,"['GMDMG', 'GMDpDMG']",1963.0,0.777,8819.0,0
3,G:HGNC:26006,G:HGNC:2210,"['GDpDpDG', 'GMDMG']",2279.0,0.432,4011.0,0
0,G:HGNC:26006,G:HGNC:2210,['GDpDpDG'],3386.0,0.407,5711.0,0
