,0,1,2,3,4,5,6
53,"{'meta_path_rank': 40.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:20286', 'gene2': 'G:HGNC:6172', 'total_rank': 396.0}","{'meta_path_rank': 58.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:20286', 'gene2': 'G:HGNC:6172', 'total_rank': 5808.0}",,,,,
54,"{'meta_path_rank': 4196.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3005', 'gene2': 'G:HGNC:1247', 'total_rank': 5232.0}","{'meta_path_rank': 184.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3005', 'gene2': 'G:HGNC:1247', 'total_rank': 384.0}",,,,,
55,"{'meta_path_rank': 3955.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9725', 'gene2': 'G:HGNC:19316', 'total_rank': 5412.0}","{'meta_path_rank': 245.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9725', 'gene2': 'G:HGNC:19316', 'total_rank': 472.0}","{'meta_path_rank': 158.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9725', 'gene2': 'G:HGNC:19316', 'total_rank': 2715.0}","{'meta_path_rank': 33.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9725', 'gene2': 'G:HGNC:19316', 'total_rank': 4940.0}",,,
56,"{'meta_path_rank': 1805.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8905', 'gene2': 'G:HGNC:24862', 'total_rank': 5782.0}","{'meta_path_rank': 224.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8905', 'gene2': 'G:HGNC:24862', 'total_rank': 416.0}","{'meta_path_rank': 18.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8905', 'gene2': 'G:HGNC:24862', 'total_rank': 284.0}","{'meta_path_rank': 324.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8905', 'gene2': 'G:HGNC:24862', 'total_rank': 3080.0}","{'meta_path_rank': 3701.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8905', 'gene2': 'G:HGNC:24862', 'total_rank': 4392.0}",,
57,"{'meta_path_rank': 459.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:6685', 'gene2': 'G:HGNC:3133', 'total_rank': 532.0}","{'meta_path_rank': 3258.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6685', 'gene2': 'G:HGNC:3133', 'total_rank': 5739.0}","{'meta_path_rank': 147.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6685', 'gene2': 'G:HGNC:3133', 'total_rank': 303.0}","{'meta_path_rank': 629.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6685', 'gene2': 'G:HGNC:3133', 'total_rank': 2609.0}","{'meta_path_rank': 2745.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6685', 'gene2': 'G:HGNC:3133', 'total_rank': 4592.0}",,
58,"{'meta_path_rank': 4254.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:385', 'gene2': 'G:HGNC:9066', 'total_rank': 5138.0}","{'meta_path_rank': 297.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:385', 'gene2': 'G:HGNC:9066', 'total_rank': 420.0}",,,,,
59,"{'meta_path_rank': 3502.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7436', 'gene2': 'G:HGNC:3647', 'total_rank': 5155.0}","{'meta_path_rank': 465.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:7436', 'gene2': 'G:HGNC:3647', 'total_rank': 684.0}","{'meta_path_rank': 248.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7436', 'gene2': 'G:HGNC:3647', 'total_rank': 2743.0}","{'meta_path_rank': 2119.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7436', 'gene2': 'G:HGNC:3647', 'total_rank': 4499.0}",,,
60,"{'meta_path_rank': 170.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:1424', 'gene2': 'G:HGNC:21474', 'total_rank': 373.0}","{'meta_path_rank': 1211.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1424', 'gene2': 'G:HGNC:21474', 'total_rank': 5728.0}","{'meta_path_rank': 414.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1424', 'gene2': 'G:HGNC:21474', 'total_rank': 514.0}","{'meta_path_rank': 2320.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1424', 'gene2': 'G:HGNC:21474', 'total_rank': 2976.0}",,,
61,"{'meta_path_rank': 232.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9752', 'gene2': 'G:HGNC:90', 'total_rank': 366.0}","{'meta_path_rank': 531.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9752', 'gene2': 'G:HGNC:90', 'total_rank': 5765.0}","{'meta_path_rank': 5.0, 'meta_path': 'GPdPG', 'gene1': 'G:HGNC:9752', 'gene2': 'G:HGNC:90', 'total_rank': 28.0}","{'meta_path_rank': 976.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9752', 'gene2': 'G:HGNC:90', 'total_rank': 1129.0}","{'meta_path_rank': 1979.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9752', 'gene2': 'G:HGNC:90', 'total_rank': 3165.0}","{'meta_path_rank': 331.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9752', 'gene2': 'G:HGNC:90', 'total_rank': 5619.0}",
62,"{'meta_path_rank': 2803.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:2528', 'total_rank': 5272.0}","{'meta_path_rank': 404.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:2528', 'total_rank': 514.0}","{'meta_path_rank': 3069.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:2528', 'total_rank': 4217.0}","{'meta_path_rank': 3569.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:2528', 'total_rank': 5283.0}",,,
63,"{'meta_path_rank': 128.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:19331', 'gene2': 'G:HGNC:9721', 'total_rank': 355.0}","{'meta_path_rank': 459.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:19331', 'gene2': 'G:HGNC:9721', 'total_rank': 5717.0}","{'meta_path_rank': 33.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:19331', 'gene2': 'G:HGNC:9721', 'total_rank': 287.0}",,,,
64,"{'meta_path_rank': 924.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9721', 'gene2': 'G:HGNC:15516', 'total_rank': 5665.0}",,,,,,
65,"{'meta_path_rank': 445.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:2860', 'total_rank': 533.0}","{'meta_path_rank': 2410.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:2860', 'total_rank': 5771.0}","{'meta_path_rank': 205.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:2860', 'total_rank': 381.0}","{'meta_path_rank': 659.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:2860', 'total_rank': 2452.0}","{'meta_path_rank': 2202.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:2860', 'total_rank': 4128.0}",,
66,"{'meta_path_rank': 1471.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6315', 'gene2': 'G:HGNC:23', 'total_rank': 2299.0}","{'meta_path_rank': 3.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6315', 'gene2': 'G:HGNC:23', 'total_rank': 2494.0}",,,,,
67,"{'meta_path_rank': 1734.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4796', 'gene2': 'G:HGNC:714', 'total_rank': 5699.0}","{'meta_path_rank': 582.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4796', 'gene2': 'G:HGNC:714', 'total_rank': 2096.0}",,,,,
68,"{'meta_path_rank': 3051.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:18986', 'gene2': 'G:HGNC:20324', 'total_rank': 5781.0}","{'meta_path_rank': 1420.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18986', 'gene2': 'G:HGNC:20324', 'total_rank': 2370.0}","{'meta_path_rank': 485.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18986', 'gene2': 'G:HGNC:20324', 'total_rank': 4083.0}",,,,
69,"{'meta_path_rank': 2816.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1912', 'gene2': 'G:HGNC:12592', 'total_rank': 5637.0}","{'meta_path_rank': 86.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1912', 'gene2': 'G:HGNC:12592', 'total_rank': 294.0}",,,,,
70,"{'meta_path_rank': 2621.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:5154', 'gene2': 'G:HGNC:3012', 'total_rank': 5750.0}","{'meta_path_rank': 63.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:5154', 'gene2': 'G:HGNC:3012', 'total_rank': 407.0}","{'meta_path_rank': 299.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5154', 'gene2': 'G:HGNC:3012', 'total_rank': 2312.0}","{'meta_path_rank': 3953.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5154', 'gene2': 'G:HGNC:3012', 'total_rank': 4396.0}",,,
71,"{'meta_path_rank': 2268.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7179', 'gene2': 'G:HGNC:451', 'total_rank': 5574.0}","{'meta_path_rank': 135.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7179', 'gene2': 'G:HGNC:451', 'total_rank': 317.0}","{'meta_path_rank': 529.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:7179', 'gene2': 'G:HGNC:451', 'total_rank': 731.0}","{'meta_path_rank': 99.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7179', 'gene2': 'G:HGNC:451', 'total_rank': 3060.0}","{'meta_path_rank': 4943.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7179', 'gene2': 'G:HGNC:451', 'total_rank': 5159.0}",,
72,"{'meta_path_rank': 2516.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:393', 'total_rank': 5674.0}","{'meta_path_rank': 230.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:393', 'total_rank': 499.0}","{'meta_path_rank': 391.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:393', 'total_rank': 768.0}","{'meta_path_rank': 2735.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:393', 'total_rank': 4016.0}","{'meta_path_rank': 3811.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:393', 'total_rank': 5386.0}",,
73,"{'meta_path_rank': 297.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:5005', 'total_rank': 483.0}","{'meta_path_rank': 1186.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:5005', 'total_rank': 5816.0}","{'meta_path_rank': 88.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:5005', 'total_rank': 359.0}","{'meta_path_rank': 3057.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:5005', 'total_rank': 3702.0}",,,
74,"{'meta_path_rank': 2653.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3771', 'gene2': 'G:HGNC:11460', 'total_rank': 5055.0}","{'meta_path_rank': 98.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3771', 'gene2': 'G:HGNC:11460', 'total_rank': 286.0}",,,,,
75,"{'meta_path_rank': 1958.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:18518', 'gene2': 'G:HGNC:4175', 'total_rank': 5713.0}","{'meta_path_rank': 940.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18518', 'gene2': 'G:HGNC:4175', 'total_rank': 2173.0}",,,,,
76,"{'meta_path_rank': 321.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9588', 'gene2': 'G:HGNC:800', 'total_rank': 388.0}","{'meta_path_rank': 1747.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9588', 'gene2': 'G:HGNC:800', 'total_rank': 5700.0}","{'meta_path_rank': 642.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9588', 'gene2': 'G:HGNC:800', 'total_rank': 863.0}","{'meta_path_rank': 1149.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9588', 'gene2': 'G:HGNC:800', 'total_rank': 1233.0}","{'meta_path_rank': 5061.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9588', 'gene2': 'G:HGNC:800', 'total_rank': 6005.0}","{'meta_path_rank': 5975.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9588', 'gene2': 'G:HGNC:800', 'total_rank': 6588.0}",
77,"{'meta_path_rank': 36.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:91', 'gene2': 'G:HGNC:90', 'total_rank': 361.0}","{'meta_path_rank': 32.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:91', 'gene2': 'G:HGNC:90', 'total_rank': 5758.0}","{'meta_path_rank': 7.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:91', 'gene2': 'G:HGNC:90', 'total_rank': 245.0}","{'meta_path_rank': 393.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:91', 'gene2': 'G:HGNC:90', 'total_rank': 633.0}","{'meta_path_rank': 1488.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:91', 'gene2': 'G:HGNC:90', 'total_rank': 3316.0}","{'meta_path_rank': 2190.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:91', 'gene2': 'G:HGNC:90', 'total_rank': 5500.0}",
78,"{'meta_path_rank': 3394.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:816', 'gene2': 'G:HGNC:2519', 'total_rank': 4848.0}","{'meta_path_rank': 250.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:816', 'gene2': 'G:HGNC:2519', 'total_rank': 405.0}",,,,,
79,"{'meta_path_rank': 1394.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:19139', 'gene2': 'G:HGNC:232', 'total_rank': 2814.0}","{'meta_path_rank': 3208.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:19139', 'gene2': 'G:HGNC:232', 'total_rank': 5081.0}",,,,,
80,"{'meta_path_rank': 1195.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:6903', 'total_rank': 5414.0}","{'meta_path_rank': 27.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:6903', 'total_rank': 327.0}","{'meta_path_rank': 1920.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:6903', 'total_rank': 2767.0}",,,,
81,"{'meta_path_rank': 258.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:17095', 'total_rank': 369.0}","{'meta_path_rank': 1416.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:17095', 'total_rank': 5749.0}","{'meta_path_rank': 4056.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:17095', 'total_rank': 4576.0}","{'meta_path_rank': 4703.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:17095', 'total_rank': 5889.0}",,,
82,"{'meta_path_rank': 296.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:438', 'gene2': 'G:HGNC:3005', 'total_rank': 614.0}","{'meta_path_rank': 387.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:438', 'gene2': 'G:HGNC:3005', 'total_rank': 5875.0}","{'meta_path_rank': 121.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:438', 'gene2': 'G:HGNC:3005', 'total_rank': 399.0}",,,,
83,"{'meta_path_rank': 2344.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6535', 'gene2': 'G:HGNC:6215', 'total_rank': 5313.0}","{'meta_path_rank': 144.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6535', 'gene2': 'G:HGNC:6215', 'total_rank': 496.0}","{'meta_path_rank': 504.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:6535', 'gene2': 'G:HGNC:6215', 'total_rank': 671.0}","{'meta_path_rank': 2379.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6535', 'gene2': 'G:HGNC:6215', 'total_rank': 3519.0}","{'meta_path_rank': 2901.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6535', 'gene2': 'G:HGNC:6215', 'total_rank': 5208.0}",,
84,"{'meta_path_rank': 1503.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:25538', 'total_rank': 5754.0}","{'meta_path_rank': 181.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:25538', 'total_rank': 347.0}","{'meta_path_rank': 1647.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:25538', 'total_rank': 2934.0}","{'meta_path_rank': 4856.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:25538', 'total_rank': 5224.0}",,,
85,"{'meta_path_rank': 1853.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7863', 'gene2': 'G:HGNC:4341', 'total_rank': 5649.0}","{'meta_path_rank': 385.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7863', 'gene2': 'G:HGNC:4341', 'total_rank': 480.0}","{'meta_path_rank': 1362.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7863', 'gene2': 'G:HGNC:4341', 'total_rank': 6975.0}","{'meta_path_rank': 3240.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7863', 'gene2': 'G:HGNC:4341', 'total_rank': 7659.0}",,,
86,"{'meta_path_rank': 2447.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:758', 'gene2': 'G:HGNC:1037', 'total_rank': 5492.0}","{'meta_path_rank': 379.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:758', 'gene2': 'G:HGNC:1037', 'total_rank': 583.0}",,,,,
87,"{'meta_path_rank': 145.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:225', 'gene2': 'G:HGNC:12572', 'total_rank': 527.0}","{'meta_path_rank': 3404.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:225', 'gene2': 'G:HGNC:12572', 'total_rank': 4666.0}","{'meta_path_rank': 1589.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:225', 'gene2': 'G:HGNC:12572', 'total_rank': 6411.0}",,,,
88,"{'meta_path_rank': 3227.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:16066', 'gene2': 'G:HGNC:8977', 'total_rank': 5604.0}","{'meta_path_rank': 472.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:16066', 'gene2': 'G:HGNC:8977', 'total_rank': 549.0}","{'meta_path_rank': 2192.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:16066', 'gene2': 'G:HGNC:8977', 'total_rank': 3187.0}","{'meta_path_rank': 4199.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:16066', 'gene2': 'G:HGNC:8977', 'total_rank': 4899.0}",,,
89,"{'meta_path_rank': 2056.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7436', 'gene2': 'G:HGNC:13533', 'total_rank': 5730.0}","{'meta_path_rank': 448.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:7436', 'gene2': 'G:HGNC:13533', 'total_rank': 679.0}","{'meta_path_rank': 130.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7436', 'gene2': 'G:HGNC:13533', 'total_rank': 2624.0}","{'meta_path_rank': 4450.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7436', 'gene2': 'G:HGNC:13533', 'total_rank': 4524.0}",,,
90,"{'meta_path_rank': 3264.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:91', 'gene2': 'G:HGNC:9350', 'total_rank': 5244.0}","{'meta_path_rank': 2531.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:91', 'gene2': 'G:HGNC:9350', 'total_rank': 3318.0}","{'meta_path_rank': 4649.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:91', 'gene2': 'G:HGNC:9350', 'total_rank': 5229.0}",,,,
91,"{'meta_path_rank': 258.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:1442', 'total_rank': 577.0}","{'meta_path_rank': 796.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:1442', 'total_rank': 901.0}","{'meta_path_rank': 3205.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:1442', 'total_rank': 4411.0}","{'meta_path_rank': 4184.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:1442', 'total_rank': 5494.0}",,,
92,"{'meta_path_rank': 429.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:7166', 'total_rank': 504.0}","{'meta_path_rank': 3064.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:7166', 'total_rank': 5595.0}","{'meta_path_rank': 2673.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:7166', 'total_rank': 3954.0}","{'meta_path_rank': 3558.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:7166', 'total_rank': 5778.0}",,,
93,"{'meta_path_rank': 322.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:11992', 'gene2': 'G:HGNC:7758', 'total_rank': 469.0}",,,,,,
94,"{'meta_path_rank': 79.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1502', 'gene2': 'G:HGNC:10537', 'total_rank': 477.0}",,,,,,
95,"{'meta_path_rank': 286.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:20', 'total_rank': 380.0}","{'meta_path_rank': 1489.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:20', 'total_rank': 5779.0}","{'meta_path_rank': 94.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:20', 'total_rank': 399.0}","{'meta_path_rank': 91.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:20', 'total_rank': 407.0}","{'meta_path_rank': 2079.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:20', 'total_rank': 3436.0}","{'meta_path_rank': 4524.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:20', 'total_rank': 4794.0}",
96,"{'meta_path_rank': 186.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3092', 'gene2': 'G:HGNC:877', 'total_rank': 453.0}","{'meta_path_rank': 1972.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3092', 'gene2': 'G:HGNC:877', 'total_rank': 3021.0}","{'meta_path_rank': 3530.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3092', 'gene2': 'G:HGNC:877', 'total_rank': 4404.0}",,,,
97,"{'meta_path_rank': 4240.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11425', 'gene2': 'G:HGNC:29666', 'total_rank': 5598.0}","{'meta_path_rank': 150.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:11425', 'gene2': 'G:HGNC:29666', 'total_rank': 1539.0}",,,,,
98,"{'meta_path_rank': 2238.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7529', 'gene2': 'G:HGNC:24592', 'total_rank': 3474.0}","{'meta_path_rank': 3840.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7529', 'gene2': 'G:HGNC:24592', 'total_rank': 5532.0}",,,,,
99,"{'meta_path_rank': 1691.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:177', 'gene2': 'G:HGNC:16066', 'total_rank': 5729.0}","{'meta_path_rank': 213.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:177', 'gene2': 'G:HGNC:16066', 'total_rank': 1879.0}",,,,,
100,"{'meta_path_rank': 383.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:3418', 'gene2': 'G:HGNC:23161', 'total_rank': 477.0}","{'meta_path_rank': 1493.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3418', 'gene2': 'G:HGNC:23161', 'total_rank': 5821.0}","{'meta_path_rank': 321.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3418', 'gene2': 'G:HGNC:23161', 'total_rank': 479.0}",,,,
101,"{'meta_path_rank': 41.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1492', 'gene2': 'G:HGNC:24671', 'total_rank': 315.0}","{'meta_path_rank': 1005.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1492', 'gene2': 'G:HGNC:24671', 'total_rank': 2720.0}","{'meta_path_rank': 2678.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:1492', 'gene2': 'G:HGNC:24671', 'total_rank': 4633.0}",,,,
102,"{'meta_path_rank': 159.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:7713', 'gene2': 'G:HGNC:2592', 'total_rank': 502.0}","{'meta_path_rank': 1095.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7713', 'gene2': 'G:HGNC:2592', 'total_rank': 5767.0}","{'meta_path_rank': 115.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7713', 'gene2': 'G:HGNC:2592', 'total_rank': 228.0}",,,,
103,"{'meta_path_rank': 190.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3631', 'gene2': 'G:HGNC:9725', 'total_rank': 460.0}",,,,,,
104,"{'meta_path_rank': 4510.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:14988', 'gene2': 'G:HGNC:9115', 'total_rank': 4932.0}","{'meta_path_rank': 5042.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:14988', 'gene2': 'G:HGNC:9115', 'total_rank': 6203.0}",,,,,
